iso3,country,block,variant,weo_vintage,base_year,year,side,component,line_code,contribution_pp,measure,component_meaning,notes
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,expenditure,denom_effect,,-0.04363178737336737,"pp of GDP, change since the base year",effect of the GDP denominator path on the ratio,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,expenditure,historical_uncovered_growth,,6.825462171974062,growth factor,"the same remainder's realised historical growth, for comparison","annualised nominal growth of the same uncovered lines over the five anchor years to 2024, % per year"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,expenditure,implied_uncovered_growth,,6.425556477028271,growth factor,growth the uncovered remainder would need to close the residual,"annualised nominal growth of the uncovered lines implied by the official total, % per year (NOT pp of GDP; §8.3 plausibility diagnostic, not a forecast)"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,expenditure,resid_coverage,,0.0015572840417366063,"pp of GDP, change since the base year","part of the change attributable to lines with no published forecast (a coverage hole, never allocated)","official total (EC_AMECO, Q12 deviation for GBR per D-S3-001) minus covered lines, both on national GDP paths: the uncovered lines"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,expenditure,resid_disagreement,,0.10014515655172307,"pp of GDP, change since the base year",part attributable to covered lines moving differently from the WEO aggregate,"WEO side change minus the official total's change, each on its own GDP path"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R01,0.09719555047408152,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R02,0.01808254641534196,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R03,0.22001460579065685,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R04,-0.08330424388095468,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R05,0.08295044144141037,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R06,1.0630712887325005,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R07,-0.0995487286832254,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R08,0.00610703406527368,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R09,0.21889916547060476,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,covered_line,R10,-0.06986770552394744,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,denom_effect,,-0.3522368866966419,"pp of GDP, change since the base year",effect of the GDP denominator path on the ratio,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,resid_coverage,,0.014142319780972912,"pp of GDP, change since the base year","part of the change attributable to lines with no published forecast (a coverage hole, never allocated)","official total (EC_AMECO, Q12 deviation for GBR per D-S3-001) minus covered lines, both on national GDP paths: the uncovered lines"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2025,revenue,resid_disagreement,,0.042841683553285215,"pp of GDP, change since the base year",part attributable to covered lines moving differently from the WEO aggregate,"WEO side change minus the official total's change, each on its own GDP path"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,balance,covered_total,,-0.10708463286631376,"pp of GDP, change since the base year",sum of the covered-line contributions on that side,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,balance,explained_share,,0.1521646947267736,share (0-1),covered contributions as a share of the WEO change (1.0 = fully explained by official granular forecasts),"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,balance,weo_change,,-0.7037416468951261,"pp of GDP, change since the base year",the WEO's own change in NLB/GDP over the same span — the quantity being explained,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,balance,weo_internal_wedge,,2.4424906541753444e-15,"pp of GDP, change since the base year",WEO-internal inconsistency between GGR-GGX and GGXCNL at that horizon,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,covered_line,GF01,-0.6680226078962084,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,covered_line,GF07,-0.10022037189429261,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,covered_line,GF09,-0.05419432283446726,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,covered_line,GF10,-1.022594435553903,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,denom_effect,,0.05695047738514125,"pp of GDP, change since the base year",effect of the GDP denominator path on the ratio,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,historical_uncovered_growth,,6.825462171974062,growth factor,"the same remainder's realised historical growth, for comparison","annualised nominal growth of the same uncovered lines over the five anchor years to 2024, % per year"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,implied_uncovered_growth,,8.37189930157698,growth factor,growth the uncovered remainder would need to close the residual,"annualised nominal growth of the uncovered lines implied by the official total, % per year (NOT pp of GDP; §8.3 plausibility diagnostic, not a forecast)"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,resid_coverage,,-0.7838020345196905,"pp of GDP, change since the base year","part of the change attributable to lines with no published forecast (a coverage hole, never allocated)","official total (EC_AMECO, Q12 deviation for GBR per D-S3-001) minus covered lines, both on national GDP paths: the uncovered lines"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,expenditure,resid_disagreement,,0.5910026492976892,"pp of GDP, change since the base year",part attributable to covered lines moving differently from the WEO aggregate,"WEO side change minus the official total's change, each on its own GDP path"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,covered_line,R01,0.1419320209045019,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,covered_line,R03,0.17154311555485635,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,covered_line,R04,-0.27748803950336864,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,covered_line,R06,1.4047025318068174,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,covered_line,R09,0.29725747654975043,"pp of GDP, change since the base year",one published forecast line's contribution to the change in NLB/GDP from the base year,
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,denom_effect,,0.20038240565511511,"pp of GDP, change since the base year",effect of the GDP denominator path on the ratio,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,historical_uncovered_growth,,1.7017824273614313,growth factor,"the same remainder's realised historical growth, for comparison","annualised nominal growth of the same uncovered lines over the five anchor years to 2024, % per year"
DEU,Germany,forecast,maximum_extension,2025-10,2024,2026,revenue,implied_uncovered_growth,,4.77333390844783,growth factor,growth the uncovered remainder would need to close the residual,"annualised nominal growth of the uncovered lines implied by the official total, % per year (NOT pp of GDP; §8.3 plausibility diagnostic, not a forecast)"
